Alkon hinnasto 23.09.2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
904864;Malmio Original Cream muovipullo;Malmio;0,35 l;8.90;25.43;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Ranska;;;;;;Kullanruskea, keskitäyteläinen, pehmeä, kaakaoinen, vaniljainen, kermainen;muovipullo;metallinen kierrekapseli;17.0;;200;;;;330.0;tilausvalikoima;3014400221122
930824;Merlet C2 Café Liqueur;Distillerie Merlet;0,7 l;43.61;62.3;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Ranska;;;;;;Kahvinruskea, täyteläinen, pehmeä, kahvinen, tummasuklainen, vaniljainen;pullo;metallinen kierrekapseli;33.0;;170;;;;250.0;tilausvalikoima;3443210000434
910136;Merlet Crème de Pêche de Vigne;Merlet;0,5 l;25.21;50.42;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Meripihkankeltainen, täyteläinen, pehmeä, makea, hedelmäinen, hunajainen;pullo;muovisuljin;18.0;;400;;;;270.0;tilausvalikoima;3443210131022
951314;Meukow Amaretto;A.C. Meukow;0,35 l;18.99;54.26;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Kuparinruskea, karvasmantelinen, mausteinen;pullo;luonnonkorkki;32.0;;280;;;;290.0;tilausvalikoima;3257150102260
107716;Meukow Vanilla;Meukow;0,5 l;25.49;50.98;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Vaaleankeltainen, keskitäyteläinen, lämmin, vaniljainen, kevyen konjakkimainen, hennon hunajainen;pullo;luonnonkorkki;30.0;;120;;;;220.0;vakiovalikoima;3257150101959
264064;Meukow Xpresso;A.C. Meukow;0,35 l;13.90;39.71;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Ranska;;;;;;Tummanruskea, keskitäyteläinen, espressoarominen, konjakkimainen, hennon paahteinen;pullo;luonnonkorkki;20.0;;210;;;;200.0;vakiovalikoima;3257150102062
957587;Midori Melon Liqueur;Suntory;0,7 l;23.99;34.13;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Helakanvihreä, keskitäyteläinen, pehmeä, hedelmäinen, meloniarominen;pullo;muovisuljin;20.0;;280;;;;230.0;tilausvalikoima;4901777020320
938161;Negrita Rum Cream;Bardinet;0,7 l;14.28;20.26;;S40;Liköörit ja Katkerot;Kermaliköörit;ympäristövastuullinen pakkaus;;Ranska;;;;;;Maitokahvinruskea, täyteläinen, lämmin, kermatoffeinen, vaniljainen, arrakkinen;pullo;metallinen kierrekapseli;17.0;;220;;;;330.0;vakiovalikoima;3012993032194
165786;Nietos;Accelerate Brands;0,5 l;19.90;39.6;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Kuparinruskea, keskitäyteläinen, lämmin, appelsiinisuklainen, piparkakkuinen, inkiväärinen, kevyen kanelinen;pullo;luonnonkorkki;30.0;;280;;;;280.0;vakiovalikoima;7090048610067
272547;Passoã Passion Fruit;CLS Rémy Cointreau;0,7 l;18.99;26.99;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Karamellinpunainen, samea, keskitäyteläinen, passionhedelmäarominen;pullo;metallinen kierrekapseli;17.0;;150;;;;160.0;vakiovalikoima;3035540001740
260864;Philippe de Bourgogne Crème de Cassis de Dijon;Bristol;0,35 l;17.91;50.89;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Ranska;;;;;;Tummanpunainen, täyteläinen, erittäin makea, mustaherukkainen, mustikkainen, metsämarjainen, tyylikäs;pullo;kierrekapseli;20.0;;560;;;;340.0;vakiovalikoima;3760081880003
002171;Piña Colada Forever;Slaur Chauvet;0,35 l;7.98;22.51;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;Rajallinen säilyvyys;;Valkoinen, samea, keskitäyteläinen, kookoksinen, romminen, ananaksinen;pullo;metallinen kierrekapseli;17.0;;210;;;;180.0;vakiovalikoima;3014400017572
928697;St Germain;Bacardi Martini;0,7 l;39.90;56.86;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ranska;;;;;;Keltainen, keskitäyteläinen, hunajainen, sitruunainen, seljankukkainen;pullo;metallinen kierrekapseli;20.0;;360;;;;250.0;tilausvalikoima;5014271796161
936117;Trois Citrus;Merlet;0,7 l;33.76;48.23;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ranska;;;;;;Väritön, täyteläinen, lämmin, greippinen, sitruunankuorinen, appelsiininen;pullo;luonnonkorkki;40.0;;150;;;;280.0;tilausvalikoima;3443210162002
107916;Ullins Big Shot muovipullo;Ullins;0,5 l;14.90;29.4;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;luomu;;Ranska;;;;;;Ruskeanmusta, keskitäyteläinen, puolikuiva, pehmeä, lakritsinen, kevyen katkeroinen, yrttinen;muovipullo;metallinen kierrekapseli;35.0;;110;;;;240.0;vakiovalikoima;7090048610142
917541;Ullins Bittersweet Longshot muovipullo;Ullins;0,1 l;5.99;59.9;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Ranska;;;;;;Mustanruskea, keskitäyteläinen, terävä, lakritsinen, lääkeyrttinen;muovipullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;7090048610234
224482;Ullins Oneshot 22 muovipullo;Ullins;0,1 l;3.90;39.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;luomu;;Ranska;;;;;;Ruskeanmusta, keskitäyteläinen, cola-arominen, kevyen lakritsinen, kanelinen, hennon pomeranssinen, yrttinen;muovipullo;metallinen kierrekapseli;22.0;;110;;;;170.0;vakiovalikoima;7090048610593
944986;Motörhead Bömber Smoky Shot;Götene Vin och Spritfabrik;0,5 l;29.99;59.98;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Ruotsi;;;;;;Ruskeanpunainen, täyteläinen, tulinen, savuinen, pippurinen;pullo;metallinen kierrekapseli;37.5;;150;;;;270.0;tilausvalikoima;7350064820209
275087;Rhuby;Rhuby;0,7 l;34.90;49.86;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Ruotsi;;;;;;Vaaleanpunainen, keskitäyteläinen, raparperinen, kevyen marjainen, hennon vaniljainen;pullo;muovisuljin;20.0;;200;;;;190.0;erikoiserä;5060287650171
947137;Dooley's Liquorice Cream;Waldemar Behn;0,7 l;19.98;28.54;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Saksa;;;;Saattaa sisältää sakkaa. Rajallinen säilyvyys;;Vaaleanruskea, täyteläinen, kermainen, lakritsinen, toffeinen;pullo;metallinen kierrekapseli;15.0;;250;;;;330.0;tilausvalikoima;4004752297721
223124;Dooley's Original Toffee;Waldemar Behn;0,35 l;11.78;33.37;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Saksa;;;;Saattaa sisältää sakkaa. Rajallinen säilyvyys;;Vaaleanruskea, samea, täyteläinen, kermatoffeinen, hennon maitokahvinen;pullo;metallinen kierrekapseli;17.0;;240;;;;340.0;vakiovalikoima;4004752225601
251251;Dooley's Original Toffee muovipullo;Waldemar Behn;0,05 l;2.19;43.8;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Saksa;;;;Saattaa sisältää sakkaa. Rajallinen säilyvyys;;Vaaleanruskea, samea, täyteläinen, kermatoffeinen, maitosuklainen;muovipullo;metallinen kierrekapseli;17.0;;240;;;;340.0;vakiovalikoima;4004752227223
939007;Dooley's White Chocolate Cream;Waldemar Behn;0,7 l;19.98;28.54;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Saksa;;;;Saattaa sisältää sakkaa. Rajallinen säilyvyys;;Kermanvalkoinen, täyteläinen, kermainen, valkosuklainen, metsämarjainen;pullo;metallinen kierrekapseli;15.0;;230;;;;330.0;vakiovalikoima;4004752226592
002303;Greizer Nuss Nougat;Meeraner Spirituosen;0,5 l;10.31;20.42;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Saksa;;;;Rajallinen säilyvyys;;Maitokahvinruskea, samea, täyteläinen, hasselpähkinäinen, nougatarominen, kaakaoinen;pullo;metallinen kierrekapseli;15.0;;230;;;;330.0;vakiovalikoima;4012331420002
001875;Jahti Yrttisnapsi;Lignell & Piispanen;0,2 l;7.21;35.55;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Mahonginruskea, keskitäyteläinen, yrttinen, kevyen minttuinen, mausteinen, lämmin;pullo;metallinen kierrekapseli;32.0;;190;;;;250.0;vakiovalikoima;6435302615272
193743;Jahti Yrttisnapsi muovipullo;Lignell & Piispanen;0,2 l;7.30;36.0;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Mahonginruskea, keskitäyteläinen, lakritsinen, cola-arominen, kevyen minttuinen, mausteinen, yrttinen;muovipullo;metallinen kierrekapseli;32.0;;190;;;;250.0;vakiovalikoima;6435302618075
003113;Jägermeister;Mast-Jägermeister;0,1 l;5.99;59.9;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;0000040677774
131143;Jägermeister;Mast-Jägermeister;0,2 l;9.98;49.9;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;4067700015785
131148;Jägermeister;Mast-Jägermeister;1 l;42.98;42.88;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;4067700016645
003114;Jägermeister;Mast-Jägermeister;0,5 l;22.98;45.76;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;4067700016652
131158;Jägermeister;Mast-Jägermeister;1,75 l;64.99;37.14;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;4067700014528
003155;Jägermeister;Mast-Jägermeister;0,04 l;2.99;74.75;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;4067700015822
938506;Jägermeister;MAST-Jägermeister SE;0,7 l;29.98;42.69;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, täyteläinen, terävä, aromikas, runsas, yrttinen;pullo;metallinen kierrekapseli;35.0;;130;;;;250.0;tilausvalikoima;4067700013828
943714;Jägermeister Coolpack muovipullo;Mast Jägermeister;0,35 l;16.98;48.51;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Tummanruskea, keskitäyteläinen, terävä, lääkeyrttinen, kevyen lakritsinen, mausteinen;muovipullo;metallinen kierrekapseli;35.0;;130;;;;250.0;vakiovalikoima;4067700021724
187488;Jägermeister Manifest;Mast-Jägermeister;1 l;55.95;55.95;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Kuparinruskea, täyteläinen, lämmin, lääkeyrttinen, appelsiininkuorinen, kevyen lakritsinen, mausteinen, tasapainoinen, pitkä;pullo;metallinen kierrekapseli;38.0;;130;;;;270.0;erikoiserä;4067700017802
181457;Jägermeister Scharf;Mast Jägermeister;0,7 l;29.98;42.69;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Kuparinruskea, keskitäyteläinen, lämmin, lääkeyrttinen, inkiväärinen, kanelinen, hennon appelsiininen, runsaan mausteinen,;pullo;metallinen kierrekapseli;33.0;;130;;;;240.0;vakiovalikoima;4067700020123
112544;Killepitsch;Likörfabrik Peter Busch;0,35 l;11.49;32.54;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Mahonginruskea, täyteläinen, lämmin, runsaan yrttinen, kevyen kuivahedelmäinen, hennon sitruksinen, mausteinen, runsas;pullo;metallinen kierrekapseli;42.0;;190;;;;310.0;vakiovalikoima;4022269201352
913717;Killepitsch;Likörfabrik Peter Busch;0,7 l;29.81;42.59;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Saksa;;;;;;Ruskeanmusta, yrttinen, mausteinen;pullo;metallinen kierrekapseli;42.0;;180;;;;300.0;tilausvalikoima;4022269201703
218353;Mint Fresh Pfefferminzlikör;Abtshof Magdeburg;0,2 l;5.00;24.5;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Saksa;;;;;;Kirkkaanvihreä, keskitäyteläinen, piparminttuinen, raikas;pullo;metallinen kierrekapseli;20.0;;180;;;;180.0;vakiovalikoima;4400183031109
108444;O'Donnell Tough Nut Moonshine;O'Donnell Moonshine;0,35 l;19.99;57.11;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Saksa;;;;;;Meripihkankeltainen, lämmin, hasselpähkinäinen, karamellinen;muu;metallinen kierrekapseli;25.0;;260;;;;240.0;vakiovalikoima;0634154157077
192897;Ratzingwer Ingwerlikör;Ratzeputz-Heidegeist;0,7 l;35.26;50.37;;S40;Liköörit ja Katkerot;Mausteliköörit;ympäristövastuullinen pakkaus;;Saksa;;;;;;Kullankeltainen, täyteläinen, lämmin, inkiväärinen, appelsiininkuorinen, vaniljainen, kevyen mausteinen;pullo;metallinen kierrekapseli;35.0;;140;;;;250.0;erikoiserä;4008681003705
133631;Underberg;Underberg;0,02 l;2.10;105.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Saksa;;;;;;Vaaleanruskea, keskitäyteläinen, kuiva, lämmin, katkeroinen, lakritsinen, neilikkainen, lääkeyrttinen;pullo;muovisuljin;44.0;;3;;;;240.0;vakiovalikoima;0000040341002
002394;Underberg 3-pack;Underberg;0,06 l;6.30;105.0;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Saksa;;;;;;Vaaleanruskea, keskitäyteläinen, kuiva, lämmin, katkeroinen, lakritsinen, neilikkainen, lääkeyrttinen;pullo;muovisuljin;44.0;;3;;;;240.0;vakiovalikoima;4034100029087
922082;Arran Gold Cream Liqueur;Isle of Arran Distillers;0,7 l;29.99;42.84;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Skotlanti;;;;;;Kinuskinruskea, täyteläinen, viskinen, vaniljainen, täyteläinen;pullo;metallinen kierrekapseli;17.0;;200;;;;330.0;tilausvalikoima;5060044480270
950096;Boker's Bitters;Dr Adam Elmegirab's Bitters;0,1 l;19.66;196.6;;S40;Liköörit ja Katkerot;Maha- ja Maustekatkerot;;;Skotlanti;;;;Saattaa sisältää sakkaa;;Kullanruskea, erittäin täyteläinen, kuiva, voimakkaan katkeroinen, tulinen, appelsiininen, mausteinen, pomeranssinen;pullo;muovisuljin;31.5;;20;;;;180.0;tilausvalikoima;5060204882760
002246;Drambuie;Drambuie;0,35 l;19.98;56.8;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Skotlanti;;;;;;Keltainen, täyteläinen, terävä, viskinen, kevyen yrttinen, hennon hunajainen, aromikas;pullo;muovisuljin;40.0;;340;;;;360.0;vakiovalikoima;5010391600807
117027;Drambuie;William Grant & Sons;0,7 l;39.99;56.99;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Skotlanti;;;;;;Keltainen, täyteläinen, terävä, viskinen, kevyen yrttinen, hennon hunajainen, aromikas;pullo;luonnonkorkki;40.0;;340;;;;360.0;vakiovalikoima;5010391100703
909316;Old Pulteney Stroma;Pulteney Distillery;0,5 l;33.90;67.8;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Skotlanti;;;;;;Meripihkanruskea, täyteläinen, lämmin, hedelmäinen, toffeinen;pullo;metallinen kierrekapseli;35.0;;150;;;;250.0;tilausvalikoima;5010509800808
953084;Alahovin Mustikka Likööri;Alahovi;0,35 l;13.37;38.2;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Tummanpunainen, täyteläinen, makea, mustikkainen;pullo;;17.0;;460;;;;290.0;tilausvalikoima;6416817040452
936656;Anchor for Salty Sailors;Lepaan viinitila;0,75 l;28.31;37.75;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Kahvinruskea, keskitäyteläinen, kahvinen, kanelinen, mausteinen;pullo;synteettinen korkki;22.0;;110;;;;170.0;tilausvalikoima;6430055230505
913423;Bertina Blueberry;Malibu Brand Consulting & Investment;0,7 l;19.11;27.3;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Violetti, keskitäyteläinen, makea, marjainen, mausteinen;pullo;patenttikorkki;20.0;;210;;;;200.0;tilausvalikoima;6427401246006
905196;Bertina Cloudberry-Eldelflower;Malibu Brand Consulting & Investment;0,7 l;19.11;27.3;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Keltainen, täyteläinen, makea, hedelmäinen, mausteinen;pullo;patenttikorkki;20.0;;300;;;;240.0;tilausvalikoima;6427401244002
909202;Bertina Eldelflower;Malibu Brand Consulting & Investment;0,7 l;19.11;27.3;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Suomi;;;;;;Keltainen, keskitäyteläinen, makea, hedelmäinen, yrttinen;pullo;;20.0;;310;;;;240.0;tilausvalikoima;6427401242008
284626;Café Kahvilikööri muovipullo;Pernod Ricard Finland;0,5 l;9.52;18.64;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Tummanruskea, keskitäyteläinen, kahviarominen, hennon toffeinen;muovipullo;muovisuljin;20.0;;300;;;;230.0;vakiovalikoima;6420614682586
946416;Capitano Bitter;Lignell & Piispanen;0,5 l;12.39;24.78;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Suomi;;;;;;Helakanpunainen, täyteläinen, makea, katkeroinen, marjaínen;pullo;metallinen kierrekapseli;18.0;;250;;;;200.0;tilausvalikoima;6435302618419
133284;Carillo muovipullo;Pernod Ricard Finland;0,35 l;7.80;22.0;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Suomi;;;;Saattaa sisältää sakkaa;;Oranssinpunainen, keskitäyteläinen, makea, pehmeän katkeroinen, kirpeän marjainen;muovipullo;muovisuljin;21.0;;190;;;;200.0;vakiovalikoima;6420614682869
133287;Carillo muovipullo;Pernod Ricard Finland;0,7 l;13.90;19.57;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Suomi;;;;Saattaa sisältää sakkaa;;Oranssinpunainen, keskitäyteläinen, makea, pehmeän katkeroinen, kirpeän marjainen;muovipullo;muovisuljin;21.0;;190;;;;200.0;vakiovalikoima;6420614682890
130446;Carlshamns Flaggpunsch Original;Pernod Ricard;0,5 l;16.79;33.38;;S40;Liköörit ja Katkerot;Punssit;;;Suomi;;;;;;Kullankeltainen, täyteläinen, pehmeä, arrakkinen, hunajainen, mausteinen, runsas;pullo;metallinen kierrekapseli;26.0;;270;;;;250.0;vakiovalikoima;7312041588021
127333;Carlshamns Flaggpunsch Original;Pernod Ricard;0,2 l;7.69;37.95;;S40;Liköörit ja Katkerot;Punssit;;;Suomi;;;;;;Kullankeltainen, täyteläinen, pehmeä, arrakkinen, hunajainen, mausteinen, runsas;pullo;metallinen kierrekapseli;26.0;;260;;;;250.0;vakiovalikoima;7312041588045
137297;Champion muovipullo;Pernod Ricard Finland;0,7 l;16.99;23.99;;S40;Liköörit ja Katkerot;Grogikatkerot;;;Suomi;;;;Saattaa sisältää sakkaa;;Helakanpunainen, täyteläinen, makea, katkeroinen, lääkeyrttinen, pomeranssinen;muovipullo;muovisuljin;28.0;;230;;;;250.0;vakiovalikoima;6438324700964
265474;Chymos Café muovipullo;Pernod Ricard Finland;0,35 l;6.55;18.43;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Tummanruskea, keskitäyteläinen, kahviarominen, kinuskinen, kevyen vaniljainen;muovipullo;muovisuljin;21.0;;300;;;;240.0;vakiovalikoima;6420614682296
205974;Chymos Lakka muovipullo;Pernod Ricard Finland;0,35 l;9.92;28.06;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Kullankeltainen, täyteläinen, runsaan lakkainen;muovipullo;muovisuljin;21.0;;320;;;;240.0;vakiovalikoima;6420614682302
144526;Chymos Yrttisnapsi muovipullo;Pernod Ricard Finland;0,5 l;13.88;27.36;;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Suomi;;;;Saattaa sisältää sakkaa;;Vihertävänruskea, keskitäyteläinen, pehmeä, katkeroinen, lääkeyrttinen;muovipullo;muovisuljin;30.0;;110;;;;210.0;vakiovalikoima;6420614682579
101426;Chymos Yrttisnapsi muovipullo;Pernod Ricard Finland;0,5 l;13.79;27.18;uutuus;S40;Liköörit ja Katkerot;Yrttiliköörit;;;Suomi;;;;Saattaa sisältää sakkaa;;Ruskeanmusta, keskitäyteläinen, pehmeä, katkeroinen, lääkeyrttinen;muovipullo;muovisuljin;30.0;;110;;;;210.0;vakiovalikoima;6438324700186
221016;Crafted Cold Brew Coffee Liqueur;Lignell & Piispanen;0,5 l;16.98;33.76;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Tummanruskea, keskitäyteläinen, kahvinen, hennon lakritsijuurinen, raikas;pullo;synteettinen korkki;21.0;;170;;;;190.0;vakiovalikoima;6435302618396
251486;Crafted Summer Ruby Grapefruit;Lignell & Piispanen;0,5 l;13.99;27.78;;S40;Liköörit ja Katkerot;Hedelmäliköörit;;;Suomi;;;;Saattaa sisältää sakkaa;;Oranssinpunainen, keskitäyteläinen, verigreippinen, sitruunankuorinen, kevyen katkeroinen;pullo;synteettinen korkki;15.0;;170;;;;150.0;vakiovalikoima;6435302618211
948683;Gustav Arctic Cassis;Lignell & Piispanen;0,5 l;16.60;33.2;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Rubiininpunainen, täyteläinen, mustaherukkainen, aromikas;pullo;muu suljenta;21.0;;320;;;;250.0;tilausvalikoima;6435302618518
945593;Gustav Arctic Cloudberry;Lignell & Piispanen;0,5 l;18.59;37.18;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Kullankeltainen, täyteläinen, lakkamarjainen, hunajainen;pullo;muu suljenta;21.0;;260;;;;220.0;tilausvalikoima;6435302617733
906816;Gustav Arctic Cranberry;Lignell & Piispanen;0,5 l;16.60;33.2;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Punainen, keskitäyteläinen, karpaloinen, marjainen;pullo;muu suljenta;21.0;;280;;;;230.0;tilausvalikoima;6435302617757
915445;Gustav Arctic Lingonberry;Lignell & Piispanen;0,5 l;16.59;32.98;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Punainen, täyteläinen, puolukkainen;pullo;muu suljenta;21.0;;280;;;;230.0;tilausvalikoima;6435302618068
909321;Gustav Blueberry & Raspberry;Lignell & Piispanen;0,5 l;16.60;33.2;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Tummanpunainen, täyteläinen, vadelmainen, mustikkainen, marjainen;pullo;muu suljenta;21.0;;290;;;;240.0;tilausvalikoima;6435302617771
942234;Gustav Raspberry;Lignell & Piispanen;0,5 l;16.60;33.2;;S40;Liköörit ja Katkerot;Marjaliköörit;;;Suomi;;;;;;Punainen, täyteläinen, vadelmainen;pullo;muu suljenta;21.0;;240;;;;220.0;tilausvalikoima;6435302617764
209094;Helmi Kaakaolikööri muovipullo;Altia;0,35 l;8.90;25.14;;S40;Liköörit ja Katkerot;Mausteliköörit;;;Suomi;;;;;;Tummanruskea, täyteläinen, tummasuklainen, paahteinen, mokkainen;muovipullo;muovisuljin;21.0;;370;;;;270.0;vakiovalikoima;6412700185613
267294;Helmi Kahvilikööri muovipullo;Altia Oyj;0,35 l;6.59;18.54;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Tummanruskea, keskitäyteläinen, kahvinen, voimakaspaahteinen;muovipullo;muovisuljin;20.0;;340;;;;250.0;vakiovalikoima;6412700181448
224253;Helmi Kahvilikööri muovipullo;Altia;0,2 l;4.69;22.95;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Tummanruskea, keskitäyteläinen, kahvinen, voimakaspaahteinen;muovipullo;muovisuljin;21.0;;340;;;;250.0;vakiovalikoima;0000064027715
229994;Helmi Kahvilikööri muovipullo;Altia;0,35 l;6.59;18.54;;S40;Liköörit ja Katkerot;Kahviliköörit;;;Suomi;;;;;;Tummanruskea, keskitäyteläinen, kahvinen, voimakaspaahteinen;muovipullo;muovisuljin;21.0;;340;;;;250.0;vakiovalikoima;6412700181417
286504;Helmi Kermalikööri muovipullo;Altia Oyj;0,35 l;8.38;23.66;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Suomi;;;;;;Vaaleanruskea, täyteläinen, kermainen, maitokahvinen, toffeinen;muovipullo;muovisuljin;16.0;;220;;;;330.0;vakiovalikoima;6412700175645
273994;Helmi Kermalikööri muovipullo;Altia;0,35 l;8.39;23.69;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Suomi;;;;Rajallinen säilyvyys;;Vaaleanruskea, täyteläinen, kermainen, maitokahvinen, toffeinen;muovipullo;muovisuljin;17.0;;220;;;;330.0;vakiovalikoima;6412700175614
284366;Helmi Mangokermalikööri muovipullo;Altia;0,5 l;9.99;19.58;;S40;Liköörit ja Katkerot;Kermaliköörit;;;Suomi;;;;Rajallinen säilyvyys;;Keltaoranssi, samea, keskitäyteläinen, kermainen, mangoarominen;muovipullo;muovisuljin;17.0;;250;;;;340.0;vakiovalikoima;6412700173245
